epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
11,33.3766,0.6629,1.74507,2.86733,1.02628,0.08958,0.82456,0.32382,0.30359,0.08958,0.82456,0.3255,0.29543,0.56597,1.40244,3.1845,0.90795,0.000150197,0.000150197,0.000150197
12,36.4181,0.65001,1.63608,2.75317,1.05408,0.09515,0.85965,0.37221,0.33936,0.09515,0.85965,0.37221,0.33034,0.62024,1.47453,3.15183,0.91007,0.000163401,0.000163401,0.000163401
13,39.3973,0.64355,1.49668,2.56352,0.94854,0.09515,0.85965,0.37221,0.33936,0.09515,0.85965,0.37221,0.33034,0.62024,1.47453,3.15183,0.91007,0.000176275,0.000176275,0.000176275
14,43.1019,0.72159,1.70355,2.79075,0.98965,0.09751,0.89474,0.39373,0.36723,0.09564,0.88596,0.39174,0.34833,0.64623,1.33166,3.07654,0.90388,0.000188819,0.000188819,0.000188819
15,45.8667,0.58352,1.34816,2.27988,0.92078,0.09751,0.89474,0.39373,0.36723,0.09564,0.88596,0.39174,0.34833,0.64623,1.33166,3.07654,0.90388,0.000201034,0.000201034,0.000201034
16,48.7201,0.58858,1.43894,2.38293,0.96573,0.09621,0.90351,0.39201,0.35494,0.09621,0.90351,0.39201,0.32664,0.63316,1.63137,2.98314,0.88604,0.000212918,0.000212918,0.000212918
17,51.8841,0.58862,1.41712,2.34817,0.96934,0.09621,0.90351,0.39201,0.35494,0.09621,0.90351,0.39201,0.32664,0.63316,1.63137,2.98314,0.88604,0.000224472,0.000224472,0.000224472
18,55.0727,0.70163,1.32835,2.43746,0.95258,0.10077,0.92982,0.4142,0.37098,0.099,0.92105,0.41041,0.33645,0.63168,1.71762,2.87644,0.87587,0.000235695,0.000235695,0.000235695
19,57.6104,0.6352,1.52303,1.99692,0.98996,0.10077,0.92982,0.4142,0.37098,0.099,0.92105,0.41041,0.33645,0.63168,1.71762,2.87644,0.87587,0.000246589,0.000246589,0.000246589
20,60.3438,0.6123,1.31079,1.92582,0.91859,0.09671,0.90351,0.3963,0.35791,0.09491,0.89474,0.39432,0.32018,0.63036,1.94029,2.77654,0.86548,0.000257153,0.000257153,0.000257153
21,63.1207,0.49766,1.35193,1.63784,0.88472,0.09671,0.90351,0.3963,0.35791,0.09491,0.89474,0.39432,0.32018,0.63036,1.94029,2.77654,0.86548,0.000267387,0.000267387,0.000267387
22,66.0769,0.64264,1.41739,1.90105,0.96338,0.0993,0.91228,0.40119,0.36955,0.0993,0.91228,0.40119,0.31434,0.65937,1.9978,2.68902,0.8717,0.00027729,0.00027729,0.00027729
23,68.8414,0.5915,1.38916,1.6909,0.9384,0.0993,0.91228,0.40119,0.36955,0.0993,0.91228,0.40119,0.31434,0.65937,1.9978,2.68902,0.8717,0.000286864,0.000286864,0.000286864
24,71.6749,0.56859,0.94703,1.62513,0.91554,0.0993,0.91228,0.40119,0.36955,0.0993,0.91228,0.40119,0.31434,0.65937,1.9978,2.68902,0.8717,0.000296108,0.000296108,0.000296108
25,74.9224,0.61457,1.13893,1.73884,0.94567,0.09483,0.87719,0.40413,0.35941,0.09483,0.87719,0.40413,0.31006,0.68721,2.02614,2.5951,0.87937,0.000305021,0.000305021,0.000305021
26,77.733,0.6538,1.17896,1.62441,0.91491,0.09483,0.87719,0.40413,0.35941,0.09483,0.87719,0.40413,0.31006,0.68721,2.02614,2.5951,0.87937,0.000313604,0.000313604,0.000313604
27,80.4573,0.49948,1.17571,1.56,0.92756,0.09483,0.87719,0.40413,0.35941,0.09483,0.87719,0.40413,0.31006,0.68721,2.02614,2.5951,0.87937,0.000321858,0.000321858,0.000321858
28,83.5361,0.6511,1.22557,1.7646,0.93684,0.48193,0.68892,0.49673,0.43134,0.48083,0.65497,0.49274,0.3951,0.69987,1.86311,2.5064,0.8801,0.000329781,0.000329781,0.000329781
29,86.4098,0.5471,1.04273,1.46651,0.89174,0.48193,0.68892,0.49673,0.43134,0.48083,0.65497,0.49274,0.3951,0.69987,1.86311,2.5064,0.8801,0.000337374,0.000337374,0.000337374
30,89.615,0.62569,1.18901,1.58445,0.94213,0.48193,0.68892,0.49673,0.43134,0.48083,0.65497,0.49274,0.3951,0.69987,1.86311,2.5064,0.8801,0.000344637,0.000344637,0.000344637
31,92.8834,0.68539,1.20427,1.72558,0.94716,0.60522,0.44784,0.53881,0.47327,0.60522,0.44784,0.53881,0.44506,0.69377,1.89557,2.39747,0.88094,0.00035157,0.00035157,0.00035157
32,95.8786,0.56901,1.48256,1.50068,0.89594,0.60522,0.44784,0.53881,0.47327,0.60522,0.44784,0.53881,0.44506,0.69377,1.89557,2.39747,0.88094,0.000358173,0.000358173,0.000358173
33,99.0217,0.70955,1.24301,1.6619,0.93977,0.60522,0.44784,0.53881,0.47327,0.60522,0.44784,0.53881,0.44506,0.69377,1.89557,2.39747,0.88094,0.000364446,0.000364446,0.000364446
34,101.807,0.6054,1.18907,1.42266,0.95824,0.66682,0.40773,0.57299,0.49615,0.66682,0.40773,0.57299,0.46824,0.70461,1.84184,2.28648,0.88925,0.000370389,0.000370389,0.000370389
35,105.124,0.6537,1.30923,1.47686,0.9017,0.66682,0.40773,0.57299,0.49615,0.66682,0.40773,0.57299,0.46824,0.70461,1.84184,2.28648,0.88925,0.000376002,0.000376002,0.000376002
36,108.111,0.62421,1.36851,1.46825,0.90532,0.66682,0.40773,0.57299,0.49615,0.66682,0.40773,0.57299,0.46824,0.70461,1.84184,2.28648,0.88925,0.000381285,0.000381285,0.000381285
37,110.947,0.63381,0.96897,1.531,0.98554,0.66682,0.40773,0.57299,0.49615,0.66682,0.40773,0.57299,0.46824,0.70461,1.84184,2.28648,0.88925,0.000386237,0.000386237,0.000386237
38,114.198,0.63189,1.15656,1.44376,0.92145,0.68161,0.47883,0.57843,0.50015,0.68161,0.47883,0.57843,0.47755,0.7309,2.00001,2.19298,0.89803,0.00039086,0.00039086,0.00039086
39,117.056,0.57362,0.7675,1.1682,0.91824,0.68161,0.47883,0.57843,0.50015,0.68161,0.47883,0.57843,0.47755,0.7309,2.00001,2.19298,0.89803,0.000395152,0.000395152,0.000395152
40,120.245,0.61238,1.1568,1.38234,0.94982,0.68161,0.47883,0.57843,0.50015,0.68161,0.47883,0.57843,0.47755,0.7309,2.00001,2.19298,0.89803,0.000399115,0.000399115,0.000399115
41,122.767,0.5194,0.99061,1.31325,0.88272,0.68161,0.47883,0.57843,0.50015,0.68161,0.47883,0.57843,0.47755,0.7309,2.00001,2.19298,0.89803,0.000402747,0.000402747,0.000402747
42,125.582,0.60365,1.07501,1.30169,0.91692,0.73544,0.50765,0.62743,0.56267,0.73544,0.50765,0.63242,0.53335,0.69204,1.93064,2.09193,0.8889,0.00040605,0.00040605,0.00040605
43,128.553,0.63784,1.13301,1.33916,0.95134,0.73544,0.50765,0.62743,0.56267,0.73544,0.50765,0.63242,0.53335,0.69204,1.93064,2.09193,0.8889,0.000409022,0.000409022,0.000409022
44,131.033,0.48188,0.76843,1.31779,0.92453,0.73544,0.50765,0.62743,0.56267,0.73544,0.50765,0.63242,0.53335,0.69204,1.93064,2.09193,0.8889,0.000411664,0.000411664,0.000411664
45,134.307,0.74558,1.27604,1.532,0.9225,0.73544,0.50765,0.62743,0.56267,0.73544,0.50765,0.63242,0.53335,0.69204,1.93064,2.09193,0.8889,0.000413976,0.000413976,0.000413976
46,136.926,0.47461,0.84604,1.14834,0.86828,0.72114,0.57602,0.65539,0.60672,0.72114,0.57602,0.65539,0.56083,0.68374,1.8567,2.04212,0.90614,0.000415958,0.000415958,0.000415958
47,139.606,0.53083,1.2097,1.13857,0.90543,0.72114,0.57602,0.65539,0.60672,0.72114,0.57602,0.65539,0.56083,0.68374,1.8567,2.04212,0.90614,0.00041761,0.00041761,0.00041761
48,142.585,0.61264,1.09957,1.28924,0.98316,0.72114,0.57602,0.65539,0.60672,0.72114,0.57602,0.65539,0.56083,0.68374,1.8567,2.04212,0.90614,0.000418932,0.000418932,0.000418932
49,145.337,0.54308,1.00279,1.25423,0.91843,0.72114,0.57602,0.65539,0.60672,0.72114,0.57602,0.65539,0.56083,0.68374,1.8567,2.04212,0.90614,0.000419924,0.000419924,0.000419924
50,148.249,0.5654,1.0906,1.16483,0.88995,0.7422,0.64894,0.70888,0.64557,0.7422,0.64894,0.70888,0.61321,0.70675,1.74232,1.97101,0.92523,0.000420586,0.000420586,0.000420586
51,150.804,0.52004,1.03515,1.11521,0.88417,0.7422,0.64894,0.70888,0.64557,0.7422,0.64894,0.70888,0.61321,0.70675,1.74232,1.97101,0.92523,0.000420918,0.000420918,0.000420918
52,153.53,0.57228,0.90153,1.18367,0.92081,0.7422,0.64894,0.70888,0.64557,0.7422,0.64894,0.70888,0.61321,0.70675,1.74232,1.97101,0.92523,0.000420919,0.000420919,0.000420919
53,156.297,0.51683,1.07453,1.16302,0.91273,0.7422,0.64894,0.70888,0.64557,0.7422,0.64894,0.70888,0.61321,0.70675,1.74232,1.97101,0.92523,0.000420591,0.000420591,0.000420591
54,159.192,0.55123,1.07243,1.05697,0.90225,0.7422,0.64894,0.70888,0.64557,0.7422,0.64894,0.70888,0.61321,0.70675,1.74232,1.97101,0.92523,0.000419932,0.000419932,0.000419932
55,161.766,0.51529,1.025,1.09987,0.90362,0.74891,0.67843,0.73066,0.67748,0.74891,0.67843,0.73252,0.65036,0.67538,1.80026,1.87496,0.93535,0.000418944,0.000418944,0.000418944
56,164.644,0.60623,0.86567,1.14888,0.96044,0.74891,0.67843,0.73066,0.67748,0.74891,0.67843,0.73252,0.65036,0.67538,1.80026,1.87496,0.93535,0.000417625,0.000417625,0.000417625
57,167.628,0.62872,1.06866,1.22493,0.92135,0.74891,0.67843,0.73066,0.67748,0.74891,0.67843,0.73252,0.65036,0.67538,1.80026,1.87496,0.93535,0.000415977,0.000415977,0.000415977
58,170.69,0.67166,1.19251,1.39008,0.95892,0.74891,0.67843,0.73066,0.67748,0.74891,0.67843,0.73252,0.65036,0.67538,1.80026,1.87496,0.93535,0.000413998,0.000413998,0.000413998
59,173.362,0.5146,0.73863,0.97281,0.9007,0.74891,0.67843,0.73066,0.67748,0.74891,0.67843,0.73252,0.65036,0.67538,1.80026,1.87496,0.93535,0.000411689,0.000411689,0.000411689
60,176.541,0.61646,0.89362,1.27469,0.96406,0.72939,0.74977,0.74094,0.67822,0.72939,0.74977,0.7424,0.65599,0.6899,1.47518,1.82167,0.94876,0.00040905,0.00040905,0.00040905
61,179.561,0.55502,1.1202,1.25325,0.88944,0.72939,0.74977,0.74094,0.67822,0.72939,0.74977,0.7424,0.65599,0.6899,1.47518,1.82167,0.94876,0.000406081,0.000406081,0.000406081
62,182.466,0.56213,0.80793,1.09159,0.93003,0.72939,0.74977,0.74094,0.67822,0.72939,0.74977,0.7424,0.65599,0.6899,1.47518,1.82167,0.94876,0.000402782,0.000402782,0.000402782
63,185.61,0.59536,0.97212,1.24236,0.93785,0.72939,0.74977,0.74094,0.67822,0.72939,0.74977,0.7424,0.65599,0.6899,1.47518,1.82167,0.94876,0.000399153,0.000399153,0.000399153
64,188.188,0.46347,0.80033,0.98372,0.89294,0.72939,0.74977,0.74094,0.67822,0.72939,0.74977,0.7424,0.65599,0.6899,1.47518,1.82167,0.94876,0.000395194,0.000395194,0.000395194
65,191.151,0.52713,1.02803,1.1636,0.91009,0.72482,0.68713,0.75799,0.69284,0.72482,0.68713,0.75799,0.66664,0.71512,1.6769,1.74252,0.95582,0.000390905,0.000390905,0.000390905
66,194.288,0.55599,1.05691,1.12786,0.90328,0.72482,0.68713,0.75799,0.69284,0.72482,0.68713,0.75799,0.66664,0.71512,1.6769,1.74252,0.95582,0.000386286,0.000386286,0.000386286
67,196.856,0.4855,0.71793,0.97135,0.90444,0.72482,0.68713,0.75799,0.69284,0.72482,0.68713,0.75799,0.66664,0.71512,1.6769,1.74252,0.95582,0.000381336,0.000381336,0.000381336
68,199.395,0.43592,0.76063,0.92883,0.9208,0.72482,0.68713,0.75799,0.69284,0.72482,0.68713,0.75799,0.66664,0.71512,1.6769,1.74252,0.95582,0.000376057,0.000376057,0.000376057
69,202.284,0.53966,0.98391,1.14802,0.92315,0.72482,0.68713,0.75799,0.69284,0.72482,0.68713,0.75799,0.66664,0.71512,1.6769,1.74252,0.95582,0.000370447,0.000370447,0.000370447
70,205.303,0.56221,1.31707,1.09447,0.89231,0.72482,0.68713,0.75799,0.69284,0.72482,0.68713,0.75799,0.66664,0.71512,1.6769,1.74252,0.95582,0.000364508,0.000364508,0.000364508
71,208.071,0.48572,0.89968,1.0029,0.94077,0.75206,0.58118,0.73704,0.6783,0.75206,0.58118,0.73156,0.63813,0.71228,1.8177,1.67,0.96525,0.000358238,0.000358238,0.000358238
72,211.519,0.6052,1.01977,1.30031,0.90826,0.75206,0.58118,0.73704,0.6783,0.75206,0.58118,0.73156,0.63813,0.71228,1.8177,1.67,0.96525,0.000351639,0.000351639,0.000351639
73,213.817,0.50688,0.80346,1.49889,0.93514,0.75206,0.58118,0.73704,0.6783,0.75206,0.58118,0.73156,0.63813,0.71228,1.8177,1.67,0.96525,0.000344709,0.000344709,0.000344709
74,216.862,0.52374,0.97142,0.9867,0.89407,0.75206,0.58118,0.73704,0.6783,0.75206,0.58118,0.73156,0.63813,0.71228,1.8177,1.67,0.96525,0.000337449,0.000337449,0.000337449
75,219.997,0.5296,1.28849,0.93195,0.91151,0.75206,0.58118,0.73704,0.6783,0.75206,0.58118,0.73156,0.63813,0.71228,1.8177,1.67,0.96525,0.000329859,0.000329859,0.000329859
76,223.022,0.5395,1.00627,1.03758,0.93838,0.75206,0.58118,0.73704,0.6783,0.75206,0.58118,0.73156,0.63813,0.71228,1.8177,1.67,0.96525,0.000321939,0.000321939,0.000321939
77,225.767,0.42537,1.06708,0.96714,0.89184,0.80022,0.52047,0.70985,0.64546,0.80022,0.52047,0.70394,0.6088,0.68461,1.77113,1.60789,0.96271,0.000313689,0.000313689,0.000313689
78,228.953,0.49848,0.93821,0.90552,0.89795,0.80022,0.52047,0.70985,0.64546,0.80022,0.52047,0.70394,0.6088,0.68461,1.77113,1.60789,0.96271,0.000305109,0.000305109,0.000305109
79,231.78,0.48949,0.92502,0.9064,0.88891,0.80022,0.52047,0.70985,0.64546,0.80022,0.52047,0.70394,0.6088,0.68461,1.77113,1.60789,0.96271,0.000296199,0.000296199,0.000296199
80,234.539,0.46364,0.70105,0.93693,0.88392,0.80022,0.52047,0.70985,0.64546,0.80022,0.52047,0.70394,0.6088,0.68461,1.77113,1.60789,0.96271,0.000286959,0.000286959,0.000286959
81,237.919,0.59972,1.18951,1.04353,0.94822,0.80022,0.52047,0.70985,0.64546,0.80022,0.52047,0.70394,0.6088,0.68461,1.77113,1.60789,0.96271,0.000277389,0.000277389,0.000277389
82,240.798,0.39821,0.77111,0.98721,0.85766,0.80022,0.52047,0.70985,0.64546,0.80022,0.52047,0.70394,0.6088,0.68461,1.77113,1.60789,0.96271,0.000267488,0.000267488,0.000267488
83,244.376,0.49038,0.89722,0.96307,0.91605,0.80022,0.52047,0.70985,0.64546,0.80022,0.52047,0.70394,0.6088,0.68461,1.77113,1.60789,0.96271,0.000257258,0.000257258,0.000257258
84,247.094,0.48978,0.89015,0.88106,0.91302,0.86773,0.52047,0.71807,0.65982,0.86643,0.52047,0.71037,0.62678,0.65882,1.54803,1.54513,0.95825,0.000246698,0.000246698,0.000246698
85,250.029,0.52874,0.92411,0.92542,0.90687,0.86773,0.52047,0.71807,0.65982,0.86643,0.52047,0.71037,0.62678,0.65882,1.54803,1.54513,0.95825,0.000235807,0.000235807,0.000235807
86,253.091,0.46003,0.69673,0.92362,0.88003,0.86773,0.52047,0.71807,0.65982,0.86643,0.52047,0.71037,0.62678,0.65882,1.54803,1.54513,0.95825,0.000224587,0.000224587,0.000224587
87,256.504,0.61245,1.04217,1.21731,0.93737,0.86773,0.52047,0.71807,0.65982,0.86643,0.52047,0.71037,0.62678,0.65882,1.54803,1.54513,0.95825,0.000213036,0.000213036,0.000213036
88,258.787,0.455,0.64403,1.5432,0.95322,0.86773,0.52047,0.71807,0.65982,0.86643,0.52047,0.71037,0.62678,0.65882,1.54803,1.54513,0.95825,0.000201155,0.000201155,0.000201155
89,261.464,0.40867,0.71372,0.88249,0.87674,0.86773,0.52047,0.71807,0.65982,0.86643,0.52047,0.71037,0.62678,0.65882,1.54803,1.54513,0.95825,0.000188944,0.000188944,0.000188944
90,264.601,0.52525,0.92172,0.93015,0.9079,0.86773,0.52047,0.71807,0.65982,0.86643,0.52047,0.71037,0.62678,0.65882,1.54803,1.54513,0.95825,0.000176404,0.000176404,0.000176404
91,267.075,0.44164,0.85923,0.93877,0.91375,0.91414,0.5201,0.72556,0.66709,0.91414,0.5201,0.71934,0.64193,0.64674,1.4347,1.49639,0.9551,0.000163533,0.000163533,0.000163533
92,269.457,0.4158,0.7377,0.86107,0.83126,0.91414,0.5201,0.72556,0.66709,0.91414,0.5201,0.71934,0.64193,0.64674,1.4347,1.49639,0.9551,0.000150332,0.000150332,0.000150332
93,272.24,0.4594,0.78304,0.86547,0.868,0.91414,0.5201,0.72556,0.66709,0.91414,0.5201,0.71934,0.64193,0.64674,1.4347,1.49639,0.9551,0.000136801,0.000136801,0.000136801
94,274.639,0.47783,0.94061,0.94886,0.90184,0.91414,0.5201,0.72556,0.66709,0.91414,0.5201,0.71934,0.64193,0.64674,1.4347,1.49639,0.9551,0.00012294,0.00012294,0.00012294
95,277.442,0.48798,0.86293,0.91307,0.86504,0.91414,0.5201,0.72556,0.66709,0.91414,0.5201,0.71934,0.64193,0.64674,1.4347,1.49639,0.9551,0.000108748,0.000108748,0.000108748
96,280.007,0.52274,0.78365,1.11322,0.98566,0.91414,0.5201,0.72556,0.66709,0.91414,0.5201,0.71934,0.64193,0.64674,1.4347,1.49639,0.9551,9.42272e-05,9.42272e-05,9.42272e-05
97,282.754,0.44082,0.77743,0.89311,0.85985,0.91414,0.5201,0.72556,0.66709,0.91414,0.5201,0.71934,0.64193,0.64674,1.4347,1.49639,0.9551,7.93759e-05,7.93759e-05,7.93759e-05
98,285.157,0.51232,0.94781,0.94214,0.87084,0.91414,0.5201,0.72556,0.66709,0.91414,0.5201,0.71934,0.64193,0.64674,1.4347,1.49639,0.9551,6.41945e-05,6.41945e-05,6.41945e-05
99,287.677,0.50767,0.88562,0.93895,0.86907,0.7014,0.6393,0.77642,0.71853,0.7128,0.64807,0.78223,0.69106,0.64592,1.35419,1.36697,0.95483,4.86831e-05,4.86831e-05,4.86831e-05
100,290.145,0.42706,0.75375,0.92834,0.85394,0.7014,0.6393,0.77642,0.71853,0.7128,0.64807,0.78223,0.69106,0.64592,1.35419,1.36697,0.95483,3.28416e-05,3.28416e-05,3.28416e-05
